"CTA ID","environment/build","route","UI location","persona","exact label","likely user expectation","actual destination/action","prerequisites","server write expected/observed","persistence contract","confirmation","notification requirements","operator owner/queue","return/status path","applicable scenario IDs","mobile result","desktop result","evidence","finding IDs"
"CTA-baseline-_concepts-L44","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","For Coaches","Label implies navigation; individual expectation review NOT RUN","/for-coaches","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/for-coaches","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L46","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","For Clients","Label implies navigation; individual expectation review NOT RUN","/for-clients","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/for-clients","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L48","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Storefront","Label implies navigation; individual expectation review NOT RUN","/storefront","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/storefront","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L50","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Network","Label implies navigation; individual expectation review NOT RUN","/network","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/network","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L52","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Ecosystem","Label implies navigation; individual expectation review NOT RUN","/ecosystem","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/ecosystem","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L54","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","For Practitioners","Label implies navigation; individual expectation review NOT RUN","/for-practitioners","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/for-practitioners","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L56","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Health","Label implies navigation; individual expectation review NOT RUN","/health","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/health","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L58","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Book a Call","Label implies navigation; individual expectation review NOT RUN","/book","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/book","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L60","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Early Access","Label implies navigation; individual expectation review NOT RUN","/waitlist","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/waitlist","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L62","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Concepts","Label implies navigation; individual expectation review NOT RUN","/concepts","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/concepts","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L66","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Manifesto","Label implies navigation; individual expectation review NOT RUN","/manifesto","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/manifesto","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L68","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","About","Label implies navigation; individual expectation review NOT RUN","/about","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/about","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L70","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Careers","Label implies navigation; individual expectation review NOT RUN","/careers","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/careers","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L72","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Press","Label implies navigation; individual expectation review NOT RUN","/press","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/press","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L74","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Contact","Label implies navigation; individual expectation review NOT RUN","/contact","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/contact","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L78","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Security","Label implies navigation; individual expectation review NOT RUN","/security","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/security","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L80","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Compliance","Label implies navigation; individual expectation review NOT RUN","/compliance","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/compliance","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L82","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Investors","Label implies navigation; individual expectation review NOT RUN","/investors","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/investors","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L84","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","llms.txt","Label implies navigation; individual expectation review NOT RUN","/llms.txt","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/llms.txt","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L88","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Privacy","Label implies navigation; individual expectation review NOT RUN","/privacy","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/privacy","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L90","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Terms","Label implies navigation; individual expectation review NOT RUN","/terms","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/terms","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_concepts-L92","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/concepts","link; baseline-_concepts.txt","See evidence fixture/scenario; not individually qualified","Disclosures","Label implies navigation; individual expectation review NOT RUN","/disclosures","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/disclosures","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_concepts.txt",""
"CTA-baseline-_mvps-L3","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/mvps","link; baseline-_mvps.txt","See evidence fixture/scenario; not individually qualified","Skip to content","Label implies navigation; individual expectation review NOT RUN","""#site-main""","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","""#site-main""","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_mvps.txt",""
"CTA-baseline-_mvps-L8","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/mvps","link; baseline-_mvps.txt","See evidence fixture/scenario; not individually qualified","Join","Label implies navigation; individual expectation review NOT RUN","/waitlist","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/waitlist","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_mvps.txt",""
"CTA-baseline-_mvps-L11","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/mvps","button; baseline-_mvps.txt","See evidence fixture/scenario; not individually qualified","Dismiss announcement","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/baseline-_mvps.txt",""
