offer_id,exact_name,exact_format_variant,category,current_price_authority,public_price_allowed,availability,care,research_order,assisted_order,unavailable,account_required,clinician_review_required,current_cta,target_cta,fulfillment_authority,documentation_coa_status,source_of_truth,unresolved_issue
canonical:mov_017febfdb0edf96366f4,Epithalon,EPITHALON 20 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $159.38 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0283),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_925c987182d69e2c89dd,Tirzepatide + B12,TIRZEPATIDE/B12 17MG-500MCG/ML (2ML) (34mg vial),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0230),public copy draft; pharmacy/clinician provider not verified
canonical:mov_92a9e34a7ee0402c096a,Lipo-B (Cyanocobalamin + Mic) (10Ml),LIPO-B (Cyanocobalamin/MIC) (10ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0088),public copy draft; pharmacy/clinician provider not verified
canonical:mov_93bfbdf802bda4de5731,GHK-Cu + Epithalon 10-2Mg + Ml (5Ml),GHK-CU/EPITHALON 10-2MG/ML (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0064),public copy draft; pharmacy/clinician provider not verified
canonical:mov_99dfd47f74b9493e4baa,Oxytocin Nasal Spray,OXYTOCIN NASAL SPRAY 100 IU/ML (15ML),503A Clinical Formulations / Nasal Spray,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0122),public copy draft; pharmacy/clinician provider not verified
canonical:mov_9ba44985db0c90b04efe,T4 + T3,T4/T3 50MCG/15MCG IR CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0191),public copy draft; pharmacy/clinician provider not verified
canonical:mov_9d2102e83a22a6f70bad,PT-141,PT-141 2MG/ML (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0125),public copy draft; pharmacy/clinician provider not verified
canonical:mov_9e07ff94148f40c5696e,Oxandrolone,OXANDROLONE 5MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0118),public copy draft; pharmacy/clinician provider not verified
canonical:mov_9fa662797891a14f0be9,Minoxidil,MINOXIDIL 5% / FINASTERIDE 0.1% SOLUTION 60ML,503A Clinical Formulations / Solution,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0109),public copy draft; pharmacy/clinician provider not verified
canonical:mov_a3e1de7953ea2638cdc7,Oxytocin Nasal Spray,OXYTOCIN NASAL SPRAY 100 IU/ML (10ML),503A Clinical Formulations / Nasal Spray,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0121),public copy draft; pharmacy/clinician provider not verified
canonical:mov_a42926b88119a87e7adf,Oxymetholone,OXYMETHOLONE 25MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0119),public copy draft; pharmacy/clinician provider not verified
canonical:mov_a66e2af49da46a4c4ab1,Finasteride Tablet,FINASTERIDE TABLET 5MG,503A Clinical Formulations / Tablet,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0060),public copy draft; pharmacy/clinician provider not verified
canonical:mov_a69bd4220917c3df075a,Bi-Est,BI-EST 5MG (80/20) CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0023),public copy draft; pharmacy/clinician provider not verified
canonical:mov_a8af22bc4d1d96266669,5-Amino-1Mq,5-AMINO-1MQ 5MG/ML (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0001),public copy draft; pharmacy/clinician provider not verified
canonical:mov_a951f06b028846122b03,Ibutamoren,IBUTAMOREN 12.5MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0075),public copy draft; pharmacy/clinician provider not verified
canonical:mov_ad44eb6b82099b20eb94,"GHK-Cu + Snap 8 Serum, Gel (GHK-Cu","GHK-CU + SNAP 8 SERUM, GEL (GHK-CU 3% / SNAP-8 1% / NIACINAMIDE 3%) 30ML",503A Clinical Formulations / Topical Gel / Serum,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0066),public copy draft; pharmacy/clinician provider not verified
canonical:mov_ad59d7da55ab90677602,Oxandrolone,OXANDROLONE 50MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0117),public copy draft; pharmacy/clinician provider not verified
